OBJECTID,NAME,WARD,LENGTH_IN_METRES,NEW_UPGRADE,TYPE,USERS,GRADE,DEG_DIFF_RATING,GEN_DESC,PARKING_ACCESS,LINKS,SPEC_CONSID,CLASS_EA,CURB_SHOULDER,FACILITY_STYLE,TRAFFIC_CONTROL
1085,Grange St,2,86.545,,Signed Bike Route,,,,,,,Greenway,,,,
1086,Ferguson Av S,2,51.713,,Signed Bike Route,,,,,,,Greenway,,,,
1087,Ferguson Av N,2,110.054,,Signed Bike Route,,,,,,,Greenway,,,,
1088,Ferguson Av N,2,449.062,,Bicycle Lane,,,,,,,Greenway,,,,
1089,Ferguson Av N,2,110.012,,Signed Bike Route,,,,,,,Greenway,,,,
1090,Ferguson Av N,2,8.954,,Signed Bike Route,,,,,,,,,,,
1091,Glancaster Rd,11,801.172,,Medium Auto Volume S,,,,,,,,,,,
1092,Skinner Rd,15,141.014,,Bicycle Lane,,,,,,,,,,,
1093,York Bv,1,67.563,,Bicycle Lane,,,,,,,,,,,
1094,Cannon St W,2,1.98,,Bicycle Lane,,,,,,,,,,,
1095,Cannon St W,2,132.629,,Bicycle Lane,,,,,,,,,,,
1096,Cannon St W,2,149.658,,Bicycle Lane,,,,,,,,,,,
1097,Dalewood Av,1,90.779,,Signed Bike Route,,,,,,,,,,,
1098,Dalewood Av,1,178.012,,Signed Bike Route,,,,,,,,,,,
1099,Dalewood Av,1,43.646,,Signed Bike Route,,,,,,,,,,,
1100,Parkside,15,274.9875,,Bicycle Lane,,,,,,,,,,,
1101,Parkside,15,384.759,,Bicycle Lane,,,,,,,,,,,
1102,Parkside,15,320.11,,Bicycle Lane,,,,,,,,,,,
1103,Parkside,15,384.815,,Bicycle Lane,,,,,,,,,,,
1104,Parkside,15,222.266,,Bicycle Lane,,,,,,,,,,,
1105,Parkside,15,183.705,,Bicycle Lane,,,,,,,,,,,
1106,Rock Chapel Rd,13,420.858,,Medium Auto Volume S,,,,,,,,,,,
1107,Highway No. 8,10,321.455,,Bicycle Lane,,,,,,,,,,,
1108,Highway No. 8,10,124.89,,Bicycle Lane,,,,,,,,,,,
1109,Highway No. 8,10,137.979,,Bicycle Lane,,,,,,,,,,,
1110,Highway No. 8,10,311.528,,Bicycle Lane,,,,,,,,,,,
1111,Highway No. 8,10,348.518,,Bicycle Lane,,,,,,,,,,,
1112,Haddon Av S,1,240.493,,Signed Bike Route,,,,,,,,,,,
1113,Haddon Av S,1,340.006,,Signed Bike Route,,,,,,,,,,,
1114,Sydenham,13,191.201,,Medium Auto Volume S,,,,,,,,,,,
1115,Old York Rd,,135.133,,Paved Shoulder,,,,,,,,,,,
1116,Main St W,1,51.41,,Bicycle Lane,,,,,,,,,,,
1117,Main St W,1,101.565,,Bicycle Lane,,,,,,,,,,,
1118,Main St W,1,276.485,,Bicycle Lane,,,,,,,,,,,
1119,Main St W,1,52.294,,Bicycle Lane,,,,,,,,,,,
1120,Main St W,1,207.943,,Bicycle Lane,,,,,,,,,,,
1121,King St W,1,69.93,,Bicycle Lane,,,,,,,,,,,
1122,King St W,1,83.348,,Bicycle Lane,,,,,,,,,,,
1123,King St W,1,86.607,,Bicycle Lane,,,,,,,,,,,
1124,Park Av,13,164.032,,Low Auto Volume Sugg,,,,,,,,,,,
1125,Rosebough St,13,158.532,,Low Auto Volume Sugg,,,,,,,,,,,
1126,Huntingwood Av,13,36.756,,Low Auto Volume Sugg,,,,,,,,,,,
1127,Upper Wellington St E,7,6.484,,High Auto Volume Sig,,,,,,,,,,,
1128,Baldwin St,13,233.163,,Signed Bike Route,,,,,,,,,,,
1129,West St,13,105.075,,Signed Bike Route,,,,,,,,,,,
1130,Dunsmure Rd,4,82.616,,Low Auto Volume Sugg,,,,,,,,,,,
1131,Columbia Dr,8,66.017,,Signed Bike Route,,,,,,,,,,,
1132,Gage,3,164.764,,Bicycle Lane,COMM,FLAT,,,,,,,CURB,,
1133,Upper Wellington St E,7,16.964,,High Auto Volume Sug,,,,,,,,,,,
1134,Gage,3,168.278,,Bicycle Lane,COMM,FLAT,,,,,,,CURB,,
1135,Gage,3,70.319,,Bicycle Lane,COMM,FLAT,,,,,,,CURB,,
1136,Columbia Dr,8,31.144,,Signed Bike Route,,,,,,,,,,,
1137,Columbia Dr,8,89.224,,Signed Bike Route,,,,,,,,,,,
1138,Columbia Dr,8,43.5,,Signed Bike Route,,,,,,,,,,,
1139,Governors,13,278.902,,Bicycle Lane,RECOMM,FLAT,,,,,,,,,
1140,Governors,13,293.565,,Bicycle Lane,RECOMM,FLAT,,,,,,,,,
1141,Governors,13,343.128,,Bicycle Lane,RECOMM,FLAT,,,,,,,,,
1142,Governors Road,13,167.213,,Bicycle Lane,RECOMM,FLAT,,,,,,,,,
1143,Governors Road,13,418.027,,Bicycle Lane,RECOMM,FLAT,,,,,,,,,
1144,Governors Road,13,261.656,,Bicycle Lane,RECOMM,FLAT,,,,,,,,,
1145,Governors Road,13,418.027,"New, Upgraded",Bicycle Lane,RECOMM,FLAT,,,"Existing Parking, Parks And Conservation Area",,"On-Street Link To Connect Local Schools, Parks And Downtown Dundas To Rural Area And Conservation Lands.",Maybe,"Curbed, Shoulder","Dedicated Bike Lane, Paved Shoulder","Signage, Pavement Markings"
1146,Governors Road,13,167.216,"New, Upgraded",Bicycle Lane,RECOMM,FLAT,,,"Existing Parking, Parks And Conservation Area",,"On-Street Link To Connect Local Schools, Parks And Downtown Dundas To Rural Area And Conservation Lands.",Maybe,"Curbed, Shoulder","Dedicated Bike Lane, Paved Shoulder","Signage, Pavement Markings"
1147,Governors Road,13,261.656,"New, Upgraded",Bicycle Lane,RECOMM,FLAT,,,"Existing Parking, Parks And Conservation Area",,"On-Street Link To Connect Local Schools, Parks And Downtown Dundas To Rural Area And Conservation Lands.",Maybe,"Curbed, Shoulder","Dedicated Bike Lane, Paved Shoulder","Signage, Pavement Markings"
1148,Britannia,4,72.723,,Bicycle Lane,COMM,FLAT,,,,,,,CURB,,
1149,Britannia,4,72.382,,Bicycle Lane,COMM,FLAT,,,,,,,CURB,,
1150,Sterling St,1,112.509,,Signed Bike Route,,,,,,,Greenway,,,,
1151,Sterling St,1,36.864,,Signed Bike Route,,,,,,,Greenway,,,,
1152,Sterling St,1,92.041,,Bicycle Lane,,,,,,,Greenway,,,,
1153,Cannon St E,4,42.077,,Bicycle Lane,,,,,,,,,,,
1154,,,1431.757,,,,,,,,,,,,,
1155,,,822.646,,,,,,,,,,,,,
1156,,,116.005,,,,,,,,,,,,,
1157,,,494.436,,,,,,,,,,,,,
1158,,,624.265,,,,,,,,,,,,,
1159,,,2071.436,,,,,,,,,,,,,
1160,,,1458.123,,,,,,,,,,,,,
1161,,,46.4,,,,,,,,,,,,,
1162,,,48.152,,,,,,,,,,,,,
1163,,,48.356,,,,,,,,,,,,,
1164,,,299.9,,,,,,,,,,,,,
1165,,,151.329,,,,,,,,,,,,,
1166,,,251.932,,,,,,,,,,,,,
1167,,,200.217,,,,,,,,,,,,,
1168,,,206.6811,,,,,,,,,,,,,
1169,,5,5.868,,,,,,,,,,,,,
1170,Centre Rd,15,339.013,,Paved Shoulder,,,,,,,,,,,
1171,Centre Rd,15,8.647,,Paved Shoulder,,,,,,,,,,,
1172,Centre Rd,15,938.979,,Paved Shoulder,,,,,,,,,,,
1173,Centre Rd,15,796.202,,Paved Shoulder,,,,,,,,,,,
1174,,5,6.864,,,,,,,,,,,,,
1175,York Bv,1,220.632,New,Bicycle Lane,RECOMM,FLAT,,,,,Ea Completed Spring 2006 For Commuter Link. Requires Coordination With Mte And City Of Burlington.,No,CURB,,"Signage, Pavement Markings"
1176,York Bv,1,55.073,New,Bicycle Lane,RECOMM,FLAT,,,,,Ea Completed Spring 2006 For Commuter Link. Requires Coordination With Mte And City Of Burlington.,No,CURB,Dedicated Bike Lane,"Signage, Pavement Markings"
1177,York Bv,1,239.576,New,Bicycle Lane,RECOMM,FLAT,,,,,Ea Completed Spring 2006 For Commuter Link. Requires Coordination With Mte And City Of Burlington.,No,CURB,Dedicated Bike Lane,"Signage, Pavement Markings"
1178,York Bv,1,213.09,New,Bicycle Lane,RECOMM,FLAT,,,,,Ea Completed Spring 2006 For Commuter Link. Requires Coordination With Mte And City Of Burlington.,No,CURB,Dedicated Bike Lane,"Signage, Pavement Markings"
1179,Segwun Rd,15,90.765,,Low Auto Volume Sugg,,,,,,,,,,,
1180,Rockhaven Ln,15,81.654,,Low Auto Volume Sugg,,,,,,,,,,,
1181,Braeheid Av,15,76.873,,Low Auto Volume Sugg,,,,,,,,,,,
1182,Longyear Dr,15,272.425,,Low Auto Volume Sugg,,,,,,,,,,,
1183,Overdale Av,15,72.262,,Low Auto Volume Sugg,,,,,,,,,,,
1184,Brian Bv,15,51.269,,Low Auto Volume Sugg,,,,,,,,,,,
1185,Plains Rd W,,279.516,,Bicycle Lane,,,,,,,,,,,
1186,Studholme Rd,1,241.181,,Signed Bike Route,,,,,,,Greenway,,,,
1187,Plains Rd W,,279.516,,Paved Shoulder,,,,,,,,,,,
1188,Patterson Rd,13,871.276,,Medium Auto Volume S,,,,,,,,,,,
1189,Crooks Hollow Rd,13,22.856,,Low Auto Volume Sugg,,,,,,,,,,,
1190,Winona Rd,10,144.058,,Signed Bike Route,,,,,,,Greenway,,,,
1191,,,1536.713,,Bicycle Lane,,,,,,,,,,,
1192,King St W,1,174.255,,Bicycle Lane,,,,,,,,,,,
1193,King St W,1,80.779,,Bicycle Lane,,,,,,,,,,,
1194,,,449.767,,Bicycle Lane,,,,,,,,,,,
1195,,,399.286,,Bicycle Lane,,,,,,,,,,,
1196,Valley Inn Rd,1,99.794,,Low Auto Volume Sugg,,,,,,,,,,,
1197,Spring Gardens Rd,1,129.911,,Low Auto Volume Sugg,,,,,,,,,,,
1198,Cannon St E,3,82.396,,Bicycle Lane,,,,,,,,,,,
1199,Cannon St E,3,84.965,,Bicycle Lane,,,,,,,,,,,
1200,Cannon St E,3,88.702,,Bicycle Lane,,,,,,,,,,,
1201,Weirs Ln,13,122.64,,Medium Auto Volume S,,,,,,,,,,,
1202,Cannon St E,4,85.467,,Bicycle Lane,,,,,,,,,,,
1203,Britannia,4,79.641,,Bicycle Lane,COMM,FLAT,,,,,,,CURB,,
1204,Britannia,4,78.802,,Bicycle Lane,COMM,FLAT,,,,,,,CURB,,
1205,Marion Av S,1,69.558,,Signed Bike Route,,,,,,,,,,,
1206,Marion Av S,1,80.865,,Signed Bike Route,,,,,,,,,,,
1207,Main St S,15,40.506,,Signed Bike Route,,,,,,,,,,,
1208,,,1539.76,,Paved Shoulder,,,,,,,,,,,
1209,,,3340.546,,Low Auto Volume Sugg,,,,,,,,,,,
1210,,,36.095,,Paved Shoulder,,,,,,,,,,,
1211,Inksetter Rd,12,1943.672,,Medium Auto Volume S,,,,,,,,,,,
1212,Cannon St E,3,85.411,,Bicycle Lane,,,,,,,,,,,
1213,Regional Rd No. 9a,11,347.827,,Low Auto Volume Sugg,,,,,,,,,,,
1214,Regional Rd No. 9a,11,1264.725,,Low Auto Volume Sugg,,,,,,,,,,,
1215,,,1039.298,,Low Auto Volume Sugg,,,,,,,,,,,
1216,,,648.854,,Low Auto Volume Sugg,,,,,,,,,,,
1217,,,82.517,,Low Auto Volume Sugg,,,,,,,,,,,
1218,,,53.99,,Low Auto Volume Sugg,,,,,,,,,,,
1219,,,219.172,,Low Auto Volume Sugg,,,,,,,,,,,
1220,,,96.627,,Low Auto Volume Sugg,,,,,,,,,,,
1221,,,145.169,,Low Auto Volume Sugg,,,,,,,,,,,
1222,,,1628.162,,Low Auto Volume Sugg,,,,,,,,,,,
1223,,,31.218,,Signed Bike Route,,,,,,,,,,,
1224,Poulette St,1,77.027,,Low Auto Volume Sugg,,,,,,,,,,,
1225,Canada St,1,139.689,,Low Auto Volume Sugg,,,,,,,,,,,
1226,Sydenham,13,173.121,,Paved Shoulder,RECOMM,FLAT,,,,,,,SHOUL,,
1227,Sydenham,13,312.274,,Paved Shoulder,REC,FLAT,,,,,,,SHOUL,,
1228,Bismark Rd,,334.917,,Paved Shoulder,,,,,,,,,,,
1229,,,1086.279,,Paved Shoulder,,,,,,,,,,,
1230,Bridlewood Dr,13,19.566,,Low Auto Volume Sugg,,,,,,,,,,,
1231,Sydenham,13,38.115,,Medium Auto Volume S,,,,,,,,,,,
1232,Hillcrest Av,13,285.928,,Low Auto Volume Sugg,,,,,,,,,,,
1233,Longwood Rd S,1,253.501,,Bicycle Lane,,,,,,,,,,,
1234,Lakeview Dr,10,100.221,,Signed Bike Route,,,,,,,Greenway,,,,
1235,Lakeview Dr,10,121.274,,Signed Bike Route,,,,,,,Greenway,,,,
1236,Lakeview Dr,10,63.959,,Signed Bike Route,,,,,,,Greenway,,,,
1237,Lakeview Dr,10,33.715,,Signed Bike Route,,,,,,,Greenway,,,,
1238,Lakeview Dr,10,103.303,,Signed Bike Route,,,,,,,Greenway,,,,
1239,Riviera Ridge,10,116.909,,Signed Bike Route,,,,,,,Greenway,,,,
1240,Lido Dr,10,97.016,,Signed Bike Route,,,,,,,Greenway,,,,
1241,Lido Dr,10,230.343,,Signed Bike Route,,,,,,,Greenway,,,,
1242,Lido Dr,10,62.48,,Signed Bike Route,,,,,,,Greenway,,,,
1243,Gage,3,220.085,,Bicycle Lane,COMM,FLAT,,,,,,,CURB,,
1244,Gage,3,59.32,,Bicycle Lane,COMM,FLAT,,,,,,,CURB,,
1245,Gage,3,28.829,,Bicycle Lane,COMM,FLAT,,,,,,,CURB,,
1246,Gage,3,79.696,,Bicycle Lane,COMM,FLAT,,,,,,,CURB,,
1247,West 5th St,8,207.273,,Bicycle Lane,,,,,,,,,,,
1248,West 5th St,8,126.62,,Bicycle Lane,,,,,,,,,,,
1249,West 5th St,8,128.404,,Bicycle Lane,,,,,,,,,,,
1250,Weirs Ln,13,826.418,,Medium Auto Volume S,,,,,,,,,,,
1251,Weirs Ln,13,666.848,,Medium Auto Volume S,,,,,,,,,,,
1252,Weirs Ln,13,20.014,,Medium Auto Volume S,,,,,,,,,,,
1253,Governors Bv,8,102.921,,Paved Mulit-Use Recr,,,,,,,,,,,
1254,York Bv,1,465.806,,Bicycle Lane,RECOMM,FLAT,,,,,,,CURB,,
1255,York Bv,1,109.967,,Bicycle Lane,,,,,,,,,,,
1256,York Bv,1,61.739,,Bicycle Lane,,,,,,,,,,,
1257,Temp,4,269.084,,Paved Mulit-Use Recr,,,,,,,,,,,
1258,Middletown Rd,13,233.465,"New, Upgraded",,Recreational,FLATMOD,,,No Parking Access,,"Upgrade On-Street, Add Signage At Strabane, Trail Joins 170m; Going East, Add Signs For Northbound And Southbound Travel.",No,Shoulder,"Dedicated Bike Lane, Paved Shoulder","Signage, Pavement Markings"
1259,Dewitt Rd,10,346.516,,Medium Auto Volume S,,,,,,,,,,,
1260,Dewitt Rd,10,158.699,,Medium Auto Volume S,,,,,,,,,,,
1261,Highway No. 8,10,352.773,,Bicycle Lane,,,,,,,,,,,
1262,Highway No. 8,10,133.811,,Bicycle Lane,,,,,,,,,,,
1263,Highland,9,195.518,,Bicycle Lane,,,,,,,,,,,
1264,Highland,9,92.704,,Bicycle Lane,,,,,,,,,,,
1265,Old York Rd,,6.76,,Paved Shoulder,,,,,,,,,,,
1266,Belwood Av,7,82.425,,Signed Bike Route,,,,,,,Greenway,,,,
1267,Creighton,13,12.448,,Signed Bike Route,,,,,,,,,,,
1268,Creighton,13,88.017,,Signed Bike Route,,,,,,,,,,,
1269,Sterling St,1,47.746,,Bicycle Lane,,,,,,,Greenway,,,,
1270,Sterling St,1,83.507,,Bicycle Lane,,,,,,,Greenway,,,,
1271,Sterling St,1,84.936,,Bicycle Lane,,,,,,,Greenway,,,,
1272,Sterling St,1,82.57,,Bicycle Lane,,,,,,,Greenway,,,,
1273,Sterling St,1,84.63,,Bicycle Lane,,,,,,,Greenway,,,,
1274,Sterling St,1,128.15,,Bicycle Lane,,,,,,,,,,,
1275,Sterling St,1,45.848,,Bicycle Lane,,,,,,,,,,,
1276,Premier Rd,15,47.048,,Low Auto Volume Sugg,,,,,,,,,,,
1277,Volterra Ct,15,132.187,,Low Auto Volume Sugg,,,,,,,,,,,
1278,Britannia,4,93.404,,Bicycle Lane,COMM,FLAT,,,,,,,CURB,,
1279,Britannia,4,93.471,,Bicycle Lane,COMM,FLAT,,,,,,,CURB,,
1280,Britannia,4,22.195,,Bicycle Lane,,,,,,,,,,,
1281,Britannia,4,18.713,,Bicycle Lane,,FLAT,,,,,,,CURB,,
1282,,,414.503,,Bicycle Lane,,,,,,,,,,,
1283,,,3016.452,,Paved Shoulder,,,,,,,,,,,
1284,,,1552.275,,Paved Shoulder,,,,,,,,,,,
1285,,,1379.294,,Paved Shoulder,,,,,,,,,,,
1286,,,832.752,,Paved Shoulder,,,,,,,,,,,
1287,,,139.803,,Paved Shoulder,,,,,,,,,,,
1288,,,148.665,,Paved Shoulder,,,,,,,,,,,
1289,Drakes Dr,10,223.263,,Signed Bike Route,,,,,,,Greenway,,,,
1290,Drakes Dr,10,58.427,,Signed Bike Route,,,,,,,Greenway,,,,
1291,Lakeview Dr,10,95.831,,Signed Bike Route,,,,,,,Greenway,,,,
1292,Sterling St,1,167.41,,Bicycle Lane,,,,,,,Greenway,,,,
1293,Olympic Dr,13,668.53,,Paved Shoulder,,,,,,,Greenway,,,,
1294,Main St W,,9.547,,Paved Shoulder,,,,,,,,,,,
1295,Highway No. 8,10,337.805,,Bicycle Lane,,,,,,,,,,,
1296,Highway No. 8,10,114.791,,Bicycle Lane,,,,,,,,,,,
1297,Binbrook Rd,11,171.948,,Bicycle Lane,,,,,,,,,,,
1298,Binbrook Rd,11,402.56,,Bicycle Lane,,,,,,,,,,,
1299,Gage Park,3,282.905,,Signed Bike Route,,,,,,,,,,,
1300,Mcmurray,13,177.27,,Signed Bike Route,,,,,,,,,,,
1301,Chegwin,13,132.106,,Signed Bike Route,,,,,,,,,,,
1302,Ninth Av,6,110.557,,Signed Bike Route,,,,,,,,,,,
1303,Ninth Av,6,141.625,,Signed Bike Route,,,,,,,,,,,
1304,East 45th St,6,170.297,,Low Auto Volume Sugg,,,,,,,,,,,
1305,East 45th St,6,74.545,,Low Auto Volume Sugg,,,,,,,,,,,
1306,Kerr St,6,43.262,,Low Auto Volume Sugg,,,,,,,,,,,
1307,Oakcrest Dr,6,135.583,,Signed Bike Route,,,,,,,,,,,
1308,Margate Av,6,111.15,,Low Auto Volume Sugg,,,,,,,,,,,
1309,Margate Av,6,95.471,,Low Auto Volume Sugg,,,,,,,,,,,
1310,Margate Av,6,299.15,,Low Auto Volume Sugg,,,,,,,,,,,
1311,Sherwood Rise,6,203.191,,Low Auto Volume Sugg,,,,,,,,,,,
1312,Woodside Dr,6,208.815,,Signed Bike Route,,,,,,,,,,,
1313,Brucedale Av E,6,173.614,,Signed Bike Route,,,,,,,,,,,
1314,Brucedale Av E,6,88.015,,Signed Bike Route,,,,,,,,,,,
1315,Brucedale Av E,6,95.066,,Signed Bike Route,,,,,,,,,,,
1316,Brucedale Av E,6,113.507,,Signed Bike Route,,,,,,,,,,,
1317,Brucedale Av E,6,88.971,,Signed Bike Route,,,,,,,,,,,
1318,Brucedale Av E,6,205.363,,Low Auto Volume Sugg,,,,,,,,,,,
1319,High St,6,116.773,,Signed Bike Route,,,,,,,,,,,
1320,High St,6,210.329,,Signed Bike Route,,,,,,,,,,,
1321,High St,6,86.812,,Low Auto Volume Sugg,,,,,,,,,,,
1322,Rendell Bv,6,241.725,,Signed Bike Route,,,,,,,,,,,
1323,Concession 2 W,12,833.346,,Low Auto Volume Sugg,,,,,,,,,,,
1324,Main St N,15,43.932,,Signed Bike Route,,,,,,,,,,,
1325,Concession 5 W,13,893.702,,Medium Auto Volume S,,,,,,,,,,,
1326,Concession 5 W,13,2025.708,,Medium Auto Volume S,,,,,,,,,,,
1327,Concession 5 W,13,640.202,,Medium Auto Volume S,,,,,,,,,,,
1328,Sherwood Park Dr,10,81.309,,Low Auto Volume Sugg,,,,,,,,,,,
1329,Macintosh Dr,10,91.45,,Low Auto Volume Sugg,,,,,,,,,,,
1330,Collegiate Av,5,84.775,,Medium Auto Volume S,,,,,,,,,,,
1331,West 5th St,8,196.931,,Bicycle Lane,,,,,,,,,,,
1332,West 5th St,8,296.5,,Bicycle Lane,,,,,,,,,,,
1333,Mohawk Rd,14,53.537,,Bicycle Lane,,,,,,,,,,,
1334,Mohawk Rd,14,96.038,,Bicycle Lane,,,,,,,,,,,
1335,Mohawk Rd,12,130.886,,Bicycle Lane,,,,,,,,,,,
1336,Mohawk Rd,12,73.38,,Bicycle Lane,,,,,,,,,,,
1337,Mohawk Rd,12,67.16,,Bicycle Lane,,,,,,,,,,,
1338,Upper Horning Rd,14,213.645,,Signed Bike Route,,,,,,,,,,,
1339,Magnolia Dr,14,170.066,,Signed Bike Route,,,,,,,,,,,
1340,Wendover Dr,14,57.983,,Signed Bike Route,,,,,,,,,,,
1341,Hadeland Av,14,99.912,,Signed Bike Route,,,,,,,,,,,
1342,Mountain Park Av,7,72.508,,Signed Bike Route,,,,,,,Greenway,,,,
1343,,7,490.217,,Signed Bike Route,,,,,,,Greenway,,,,
1344,Mountain Park Av,7,20.3,,Signed Bike Route,,,,,,,Greenway,,,,
1345,Reg Rd 56,11,463.664,,Bicycle Lane,,,,,,,,,,,
1346,Reg Rd 56,11,13.385,,Bicycle Lane,,,,,,,,,,,
1347,Reg Rd 56,11,410.206,,Bicycle Lane,,,,,,,,,,,
1348,Reg Rd 56,11,148.728,,Bicycle Lane,,,,,,,,,,,
1349,Reg Rd 56,11,277.624,,Bicycle Lane,,,,,,,,,,,
1350,South Bend Rd E,7,85.098,,Signed Bike Route,,,,,,,,,,,
1351,South Bend Rd E,7,82.313,,Signed Bike Route,,,,,,,,,,,
1352,South Bend Rd E,7,80.125,,Signed Bike Route,,,,,,,,,,,
1353,South Bend Rd E,7,80.171,,Signed Bike Route,,,,,,,,,,,
1354,South Bend Rd E,7,83.952,,Signed Bike Route,,,,,,,,,,,
1355,South Bend Rd E,7,204.079,,Signed Bike Route,,,,,,,,,,,
1356,South Bend Rd E,7,103.943,,Signed Bike Route,,,,,,,,,,,
1357,South Bend Rd E,8,105.393,,Signed Bike Route,,,,,,,,,,,
1358,South Bend Rd E,8,98.927,,Signed Bike Route,,,,,,,,,,,
1359,South Bend Rd E,8,111.618,,Signed Bike Route,,,,,,,,,,,
1360,West 5th St,8,118.246,,Bicycle Lane,,,,,,,,,,,
1361,Stone Church Rd W,8,130.427,,Bicycle Lane,,,,,,,,,,,
1362,DELAWARE,3,62.876,,Bicycle Lane,RECOMM,FLAT,,,,,,,CURB,,
1363,Chippewa Rd E,11,262.739,,Medium Auto Volume S,,,,,,,,,,,
1364,Highway No. 8,13,95.307,,Medium Auto Volume S,,,,,,,,,,,
1365,Milburough Li,15,610.128,,Medium Auto Volume S,,,,,,,,,,,
1366,Jackson St E,2,111.722,,Medium Auto Volume S,,,,,,,,,,,
1367,Woodward Av,4,178.418,,Bicycle Lane,,,,,,,,,,,
1368,Woodward Av,4,157.468,,Bicycle Lane,,,,,,,,,,,
1369,Woodward Av,4,189.772,,Bicycle Lane,,,,,,,,,,,
1370,Brampton St,4,83.588,,Signed Bike Route,,,,,,,,,,,
1371,Brampton St,4,84.311,,Signed Bike Route,,,,,,,,,,,
1372,Brampton St,4,84.156,,Signed Bike Route,,,,,,,,,,,
1373,Brampton St,4,84.027,,Signed Bike Route,,,,,,,,,,,
1374,Brampton St,4,81.317,,Signed Bike Route,,,,,,,,,,,
1375,Powerline Rd,9,240.995,,Signed Bike Route,,,,,,,,,,,
1376,Powerline Rd,9,882.467,,Signed Bike Route,,,,,,,,,,,
1377,Allison Cr,8,16.363,,Low Auto Volume Sugg,,,,,,,,,,,
1378,Temp,15,2355.576,,Paved Mulit-Use Recr,,,,,,,,,,,
1379,Temp,2,114.004,,Paved Mulit-Use Recr,,,,,,,,,,,
1380,Allison Cr,8,30.01,,Low Auto Volume Sugg,,,,,,,,,,,
1381,Power Line Rd W,12,63.011,,Low Auto Volume Sugg,,,,,,,,,,,
1382,Milburough Li,15,95.16,,Medium Auto Volume S,,,,,,,,,,,
1383,Concession 4 W,12,87.672,,Low Auto Volume Sugg,,,,,,,,,,,
1384,Milburough Li,15,300.291,,Low Auto Volume Sugg,,,,,,,,,,,
1385,Milburough Li,15,952.908,,Low Auto Volume Sugg,,,,,,,,,,,
1386,Milburough Li,15,1146.152,,Low Auto Volume Sugg,,,,,,,,,,,
1387,Milburough Li,15,695.922,,Low Auto Volume Sugg,,,,,,,,,,,
1388,Milburough Li,,663.882,,Low Auto Volume Sugg,,,,,,,,,,,
1389,Concession 6 E,15,475.173,,Medium Auto Volume S,,,,,,,,,,,
1390,Milburough Li,15,1095.649,,Low Auto Volume Sugg,,,,,,,,,,,
1391,Wyatt Rd,15,1727.745,,Low Auto Volume Sugg,,,,,,,,,,,
1392,Concession 7 E,15,911.586,,Low Auto Volume Sugg,,,,,,,,,,,
1393,Haldibrook Rd,11,1807.624,,Medium Auto Volume S,,,,,,,,,,,
1394,Haldibrook Rd,11,731.445,,Medium Auto Volume S,,,,,,,,,,,
1395,Concession 6 E,15,869.021,,Medium Auto Volume S,,,,,,,,,,,
1396,Amberly Bv,12,44.198,,Medium Auto Volume S,,,,,,,,,,,
1397,Aldercrest Av,11,251.026,,Low Auto Volume Sugg,,,,,,,,,,,
1398,Aldercrest Av,11,333.397,,Low Auto Volume Sugg,,,,,,,,,,,
1399,Allison Cr,8,105.123,,Low Auto Volume Sugg,,,,,,,,,,,
1400,Aldercrest Av,8,156.262,,Low Auto Volume Sugg,,,,,,,,,,,
1401,Macassa Av,7,7.102,,Signed Bike Route,,,,,,,,,,,
1402,Grove St,2,42.871,,Signed Bike Route,,,,,,,,,,,
1403,Grove St,2,111.257,,Signed Bike Route,,,,,,,,,,,
1404,Sheffield Rd,12,250.743,,Low Auto Volume Sugg,,,,,,,,,,,
1405,Sheffield Rd,12,309.678,,Low Auto Volume Sugg,,,,,,,,,,,
1406,Sheffield Rd,12,702.962,,Low Auto Volume Sugg,,,,,,,,,,,
1407,Sheffield Rd,12,1295.739,,Medium Auto Volume S,,,,,,,,,,,
1408,Limeridge Rd E,8,115.014,,Signed Bike Route,,,,,,,,,,,
1409,Limeridge Rd E,8,210.931,,Signed Bike Route,,,,,,,,,,,
1410,Limeridge Rd E,8,134.326,,Signed Bike Route,,,,,,,,,,,
1411,BROCK,13,1645.131,,Paved Shoulder,RECOMM,FLAT,,,,,,,SHOUL,,
1412,BROCK,13,682.962,,Paved Shoulder,RECOMM,FLAT,,,,,,,SHOUL,,
1413,BROCK,13,311.548,,Paved Shoulder,RECOMM,FLAT,,,,,,,SHOUL,,
1414,BROCK,13,1249.272,,Paved Shoulder,RECOMM,FLAT,,,,,,,SHOUL,,
1415,Wilson St E,12,339.833,,Bicycle Lane,,,,,,,,,,,
1416,Gateshead Cr,10,249.407,,Medium Auto Volume S,,,,,,,,,,,
1417,Lynden Rd,12,852.277,,Medium Auto Volume S,,,,,,,,,,,
1418,Collegiate Av,5,108.711,,Medium Auto Volume S,,,,,,,,,,,
1419,Stonehenge Dr,12,187.654,,Medium Auto Volume S,,,,,,,,,,,
1420,Beach Bv,5,263.795,,Medium Auto Volume S,,,,,,,,,,,
1421,Amberly Bv,12,76.648,,Medium Auto Volume S,,,,,,,,,,,
1422,Concession 2 W,12,28.267,,Medium Auto Volume S,,,,,,,,,,,
1423,Bendamere Av,14,81.928,,Signed Bike Route,,,,,,,,,,,
1424,Bendamere Av,14,80.85,,Signed Bike Route,,,,,,,,,,,
1425,Bendamere Av,14,81.116,,Signed Bike Route,,,,,,,,,,,
